employee_id,name,age,gender,department,position,education,years_at_company,salary,performance_score,satisfaction_score,training_hours,projects_completed,absences_days,attrition,hire_date,city,remote_work,salary_band,tenure_group,engagement_index
EMP0740,Natalie Hebert,27,Female,Legal,Mid-level,PhD,7.0,75776.12,3.0,3,86.0,20,0,0,2011-07-06,South Johnbury,0,Mid,Experienced (5-10y),3.0
EMP0741,Jeffrey Whitaker,22,Female,Finance,Mid-level,Master,16.0,80556.65,3.0,3,13.0,27,6,0,2011-04-15,New Ian,1,Mid,Veteran (10y+),3.0
EMP0742,Taylor James,26,Unknown,Legal,Director,Unknown,14.0,63016.58,3.0,2,103.0,21,6,0,2023-03-02,South Sheilaville,1,Lower-Mid,Veteran (10y+),2.5
EMP0743,Anita Morris,33,Female,Engineering,Junior,Unknown,16.0,103897.13,3.0,3,67.0,23,19,0,2023-06-30,East Stacey,1,Upper-Mid,Veteran (10y+),3.0
EMP0744,Tyler Sanford,47,Female,Operations,Mid-level,High School,12.0,64476.53,2.0,3,102.0,28,6,0,2023-05-25,Trujillofort,0,Lower-Mid,Veteran (10y+),2.5
EMP0745,Dr. Michelle Walton MD,55,Unknown,Marketing,Junior,PhD,18.0,102708.44,4.0,3,115.0,16,7,0,2016-10-24,Catherineland,0,Upper-Mid,Veteran (10y+),3.5
EMP0746,Melissa Grant,35,Female,Operations,Mid-level,Bachelor,4.0,89919.57,2.0,4,82.0,20,15,0,2013-07-23,New Dustinhaven,1,Mid,Growing (2-5y),3.0
EMP0747,Monica Daniels,47,Male,Finance,Manager,Master,11.0,98165.14,2.0,1,46.0,18,2,1,2013-11-04,Nelsonport,1,Mid,Veteran (10y+),1.5
EMP0748,Susan Howard,48,Male,Engineering,Manager,PhD,0.0,47536.23,3.0,4,53.0,17,12,0,2008-03-15,East Francismouth,0,Lower-Mid,New (<2y),3.5
EMP0749,Samantha Hill,30,Male,Operations,Senior,Bachelor,4.0,77457.75,4.0,4,3.0,10,9,0,2008-12-05,South Phillip,1,Mid,Growing (2-5y),4.0
EMP0750,Cody Valenzuela,47,Unknown,HR,Manager,High School,7.0,73679.3,3.0,3,93.0,23,17,0,2016-12-26,South Tracy,1,Mid,Experienced (5-10y),3.0
EMP0751,Raymond Garcia,43,Male,Operations,Junior,Master,12.0,39449.84,3.0,1,82.0,6,6,1,2016-12-12,Beasleyborough,0,Entry,Veteran (10y+),2.0
EMP0752,Kayla Rodriguez,51,Male,Marketing,Director,Unknown,7.0,102626.52,4.0,4,94.0,9,20,0,2022-09-19,Port Nichole,0,Upper-Mid,Experienced (5-10y),4.0
EMP0753,Amy King,38,Female,Engineering,Senior,Unknown,10.0,54564.98,3.0,5,94.0,6,20,1,2020-09-18,West Rhondaborough,0,Lower-Mid,Experienced (5-10y),4.0
EMP0754,Amanda Griffith,47,Male,Marketing,Mid-level,PhD,0.0,59760.8,5.0,2,8.0,4,4,0,2015-10-25,Port Lisahaven,0,Lower-Mid,New (<2y),3.5
EMP0755,Russell Hendrix,57,Male,Engineering,Manager,Master,12.0,49667.1,5.0,3,52.0,11,22,0,2013-11-30,Lake Tonimouth,1,Lower-Mid,Veteran (10y+),4.0
EMP0757,Matthew Torres,29,Unknown,Marketing,Manager,High School,2.0,36851.76,3.0,4,77.0,28,23,0,2023-06-24,Port Christinamouth,1,Entry,New (<2y),3.5
EMP0758,Carrie Compton,56,Female,Marketing,Senior,High School,0.0,90446.87,4.0,2,118.0,24,21,0,2021-04-17,Rodriguezport,1,Mid,New (<2y),3.0
EMP0760,Heidi Marshall,43,Female,HR,Junior,Unknown,19.0,88429.46,3.0,4,45.0,17,24,1,2024-10-28,Wallaceberg,0,Mid,Veteran (10y+),3.5
EMP0761,Robyn Fisher,35,Male,Marketing,Mid-level,High School,7.0,92815.71,3.0,4,53.0,2,21,1,2016-05-29,Caitlinburgh,1,Mid,Experienced (5-10y),3.5
EMP0762,David Weaver,47,Non-binary,Marketing,Senior,Unknown,13.0,93988.66,5.0,3,73.0,19,16,0,2021-08-30,Morrismouth,1,Mid,Veteran (10y+),4.0
EMP0763,Samantha Keller,49,Unknown,Legal,Director,High School,3.0,51264.39,1.0,3,111.0,14,3,0,2018-08-15,Danielfort,1,Lower-Mid,Growing (2-5y),2.0
EMP0764,Bryan Farrell,44,Non-binary,Marketing,Junior,PhD,10.0,110868.37,4.0,4,94.0,4,23,0,2019-04-15,New Coreymouth,0,Upper-Mid,Experienced (5-10y),4.0
EMP0765,Frank Rogers,35,Female,Engineering,Mid-level,Bachelor,19.0,63498.09,4.0,1,36.0,12,22,0,2020-03-18,South Johnview,0,Lower-Mid,Veteran (10y+),2.5
EMP0766,Raymond Washington,45,Unknown,Engineering,Senior,Master,14.0,73340.31,3.0,1,22.0,18,15,0,2023-09-26,South Carriefort,1,Mid,Veteran (10y+),2.0
EMP0767,Michael Martinez,23,Non-binary,Marketing,Mid-level,PhD,18.0,66684.07,2.0,5,26.0,11,18,1,2017-10-29,North Juliehaven,1,Lower-Mid,Veteran (10y+),3.5
EMP0768,Megan Watson,47,Non-binary,Engineering,Junior,Master,6.0,87288.55,5.0,1,69.0,29,9,1,2016-03-09,New Mia,0,Mid,Experienced (5-10y),3.0
EMP0769,James Thomas,35,Unknown,Marketing,Mid-level,High School,18.0,61549.07,3.0,4,89.0,22,2,0,2015-04-03,Leebury,1,Lower-Mid,Veteran (10y+),3.5
EMP0770,Heather Flowers,28,Non-binary,Operations,Senior,Bachelor,18.0,76672.89,4.0,5,65.0,20,2,0,2013-04-24,Craneside,0,Mid,Veteran (10y+),4.5
EMP0771,Savannah Hernandez,24,Unknown,Finance,Manager,PhD,10.0,44116.4,3.0,3,108.0,4,16,0,2023-08-11,North Jeffrey,1,Lower-Mid,Experienced (5-10y),3.0
EMP0773,Frank Mooney,39,Male,IT,Junior,Master,4.0,91768.52,3.0,4,76.0,6,16,0,2024-01-09,South Sarah,0,Mid,Growing (2-5y),3.5
EMP0774,Jessica Valdez,59,Unknown,Marketing,Senior,Master,7.0,67693.51,2.0,5,50.0,25,21,0,2021-10-25,Davishaven,1,Lower-Mid,Experienced (5-10y),3.5
EMP0775,Alexis Short,56,Male,Engineering,Senior,Unknown,9.0,63271.27,2.0,5,49.0,9,16,0,2016-08-15,Scottburgh,0,Lower-Mid,Experienced (5-10y),3.5
EMP0777,Heidi Rodriguez,46,Male,Engineering,Junior,Unknown,14.0,57317.67,3.0,2,0.0,7,3,0,2014-08-11,Fisherville,0,Lower-Mid,Veteran (10y+),2.5
EMP0778,Aaron Jackson,58,Male,Operations,Manager,Master,15.0,78134.13,2.0,4,39.0,8,20,0,2020-01-01,Wisetown,0,Mid,Veteran (10y+),3.0
EMP0779,Jack Martinez,49,Non-binary,Operations,Manager,Unknown,16.0,104034.97,3.0,3,31.0,26,22,1,2013-12-23,Port Jeremy,0,Upper-Mid,Veteran (10y+),3.0
EMP0781,Eric Tapia,60,Female,Finance,Director,PhD,7.0,84215.02,2.0,1,111.0,20,11,0,2019-07-06,East Henryland,1,Mid,Experienced (5-10y),1.5
EMP0782,Charles Lane DDS,38,Male,IT,Mid-level,Bachelor,8.0,82893.13,4.0,2,92.0,20,24,0,2019-03-01,Davilaland,0,Mid,Experienced (5-10y),3.0
EMP0783,Amy Smith,60,Female,Operations,Junior,PhD,1.0,72566.58,2.0,4,65.0,7,21,0,2018-08-01,Mckeeberg,1,Mid,New (<2y),3.0
EMP0785,Patricia Donovan,47,Male,Marketing,Junior,Unknown,17.0,105369.93,2.0,3,37.0,6,19,1,2019-07-18,New Ericside,1,Upper-Mid,Veteran (10y+),2.5
EMP0786,Mary Jones,46,Female,Engineering,Mid-level,PhD,2.0,60060.78,4.0,3,47.0,14,16,0,2017-04-23,North Heathermouth,1,Lower-Mid,New (<2y),3.5
EMP0787,Paul Chung,38,Female,HR,Junior,Bachelor,16.0,29699.03,2.0,5,54.0,20,16,1,2020-11-06,West Gloria,0,Entry,Veteran (10y+),3.5
EMP0789,Richard Smith,41,Male,IT,Junior,Unknown,3.0,44967.42,3.0,3,80.0,16,6,0,2014-07-15,Lake Roberto,1,Lower-Mid,Growing (2-5y),3.0
EMP0792,Donald Galvan,31,Female,Finance,Mid-level,Master,8.0,90743.75,3.0,5,106.0,4,2,1,2019-03-18,West Mark,0,Mid,Experienced (5-10y),4.0
EMP0793,Alexander Flores,24,Unknown,Legal,Manager,Master,17.0,101785.28,1.0,4,59.0,24,1,0,2018-08-24,Josephmouth,0,Upper-Mid,Veteran (10y+),2.5
EMP0795,Eric Mendoza,57,Male,HR,Junior,Master,3.0,99169.01,4.0,4,85.0,14,5,0,2023-01-21,South John,0,Mid,Growing (2-5y),4.0
EMP0796,Douglas Coffey,43,Male,Legal,Director,PhD,11.0,83264.33,4.0,3,67.0,27,5,1,2006-09-16,West Christine,0,Mid,Veteran (10y+),3.5
EMP0797,Allison Dalton,55,Female,Legal,Director,Bachelor,7.0,115848.7,3.0,4,74.0,28,12,0,2015-01-20,Leonardport,1,Upper-Mid,Experienced (5-10y),3.5
EMP0798,Trevor Martinez,29,Unknown,Legal,Senior,High School,1.0,118869.39,3.0,3,71.0,13,6,0,2010-06-04,Macdonaldchester,1,Upper-Mid,New (<2y),3.0
EMP0799,Robert Campbell,61,Female,IT,Junior,Bachelor,12.0,119219.29,2.0,2,8.0,3,4,1,2006-07-25,West Meganbury,0,Upper-Mid,Veteran (10y+),2.0
EMP0800,Ebony Hernandez,40,Non-binary,HR,Junior,PhD,15.0,62696.41,3.0,2,89.0,20,23,0,2019-12-06,New Sherryland,0,Lower-Mid,Veteran (10y+),2.5
EMP0801,Bryan Rose,58,Non-binary,Legal,Junior,Bachelor,1.0,41149.54,2.0,3,1.0,19,6,0,2008-06-07,Rileyhaven,0,Lower-Mid,New (<2y),2.5
EMP0802,Phillip Bowman,27,Female,Engineering,Mid-level,High School,10.0,61170.2,4.0,5,79.0,1,1,0,2014-12-05,Garciamouth,0,Lower-Mid,Experienced (5-10y),4.5
EMP0804,Brandi Brown,55,Male,Marketing,Mid-level,Unknown,14.0,78978.97,3.0,5,69.0,0,12,0,2009-12-17,Taylorville,0,Mid,Veteran (10y+),4.0
EMP0805,David Fowler,27,Female,Legal,Junior,PhD,16.0,69837.98,5.0,4,116.0,23,24,0,2017-12-12,Port Thomastown,1,Lower-Mid,Veteran (10y+),4.5
EMP0806,Samantha Cole,58,Female,Finance,Senior,Master,7.0,89012.03,4.0,2,84.0,19,20,1,2021-08-18,Cardenasshire,0,Mid,Experienced (5-10y),3.0
EMP0808,Briana Martinez,43,Female,Marketing,Junior,Unknown,8.0,78529.23,3.0,2,58.0,5,15,0,2011-09-28,West Erictown,0,Mid,Experienced (5-10y),2.5
EMP0809,Connor Castillo,42,Non-binary,Operations,Manager,High School,7.0,102961.44,4.0,4,18.0,29,19,0,2015-10-28,East Christopherville,1,Upper-Mid,Experienced (5-10y),4.0
EMP0811,Lauren King,27,Male,Finance,Mid-level,PhD,17.0,92295.25,3.0,3,71.0,10,4,0,2007-02-20,Port Ericshire,1,Mid,Veteran (10y+),3.0
EMP0812,Lauren Johnson,25,Male,HR,Director,High School,19.0,114934.32,4.0,3,13.0,7,17,0,2024-06-14,Nelsonhaven,1,Upper-Mid,Veteran (10y+),3.5
EMP0814,Lynn Davis,32,Male,Engineering,Manager,Bachelor,11.0,58672.71,3.0,2,111.0,3,10,1,2010-07-21,Port Jameston,0,Lower-Mid,Veteran (10y+),2.5
EMP0815,Samuel Davis,51,Female,Operations,Manager,PhD,18.0,104737.88,5.0,3,43.0,5,24,0,2025-11-12,Khanshire,1,Upper-Mid,Veteran (10y+),4.0
EMP0816,Kenneth York,52,Unknown,IT,Junior,Unknown,13.0,104278.02,2.0,3,100.0,15,24,0,2019-02-03,Matthewview,0,Upper-Mid,Veteran (10y+),2.5
EMP0817,Andrea Lewis,45,Unknown,Marketing,Manager,PhD,16.0,88957.29,3.0,3,55.0,19,10,0,2008-11-19,North Pedro,1,Mid,Veteran (10y+),3.0
EMP0818,Kimberly Cole,30,Female,IT,Manager,High School,2.0,70990.72,5.0,4,89.0,14,21,0,2015-07-07,North Michaelborough,1,Mid,New (<2y),4.5
EMP0819,Tammy Ryan,24,Female,Finance,Mid-level,High School,6.0,75034.49,4.0,2,94.0,13,16,0,2009-09-01,Hallburgh,1,Mid,Experienced (5-10y),3.0
EMP0821,Briana Martinez,61,Male,Legal,Mid-level,Bachelor,11.0,102823.66,3.0,4,50.0,11,12,0,2017-01-12,Anthonystad,1,Upper-Mid,Veteran (10y+),3.5
EMP0822,Larry Porter,58,Female,Marketing,Mid-level,Master,8.0,101941.28,3.0,3,31.0,28,21,0,2019-09-26,North Michaelfort,0,Upper-Mid,Experienced (5-10y),3.0
EMP0823,John Powell,57,Female,Legal,Senior,High School,14.0,42207.93,5.0,4,49.0,11,4,0,2022-10-12,Mooreport,0,Lower-Mid,Veteran (10y+),4.5
EMP0824,Stephen Gordon,45,Female,Finance,Senior,Unknown,17.0,96690.8,4.0,3,40.0,15,19,0,2024-05-13,East Gary,0,Mid,Veteran (10y+),3.5
EMP0825,Ryan Prince,52,Male,HR,Manager,High School,12.0,85102.54,3.0,2,65.0,14,15,1,2014-12-27,North Andrewmouth,1,Mid,Veteran (10y+),2.5
EMP0827,Mindy Burns,23,Non-binary,Engineering,Junior,PhD,13.0,44849.99,1.0,3,115.0,12,21,0,2015-11-09,Port Ronald,0,Lower-Mid,Veteran (10y+),2.0
EMP0830,Christina Edwards,32,Male,Operations,Director,Master,6.0,120498.72,4.0,5,65.0,16,13,0,2010-05-10,North Amberside,1,Upper-Mid,Experienced (5-10y),4.5
EMP0832,Jennifer Mahoney,36,Male,Engineering,Senior,High School,10.0,86842.33,4.0,2,64.0,14,1,0,2014-01-15,Christinetown,0,Mid,Experienced (5-10y),3.0
EMP0833,Julia Suarez,27,Non-binary,Marketing,Manager,Bachelor,10.0,88076.98,5.0,3,35.0,13,13,0,2025-07-07,Davidport,0,Mid,Experienced (5-10y),4.0
EMP0834,Crystal Flores,51,Male,IT,Manager,PhD,12.0,108271.68,4.0,4,75.0,9,15,0,2019-12-25,West Jacquelineland,1,Upper-Mid,Veteran (10y+),4.0
EMP0838,David Ruiz,32,Male,Finance,Junior,Unknown,19.0,151548.67,3.0,3,91.0,9,14,1,2012-08-14,Marshallhaven,0,Senior,Veteran (10y+),3.0
EMP0839,Jesse Brown,29,Male,Marketing,Senior,Master,17.0,47420.43,5.0,3,37.0,3,11,0,2016-05-01,North Jeremychester,0,Lower-Mid,Veteran (10y+),4.0
EMP0840,Ronald Mcdonald,47,Female,Legal,Manager,Bachelor,14.0,67186.43,4.0,5,32.0,26,8,1,2017-08-24,North Allison,1,Lower-Mid,Veteran (10y+),4.5
EMP0841,Martin Flores,26,Non-binary,Engineering,Mid-level,High School,18.0,33631.79,5.0,5,41.0,22,17,0,2022-06-24,South Kellymouth,0,Entry,Veteran (10y+),5.0
EMP0842,Dustin Burns,27,Male,Engineering,Manager,Unknown,11.0,88469.95,4.0,4,60.0,28,20,0,2013-01-08,Frankmouth,0,Mid,Veteran (10y+),4.0
EMP0843,Garrett Cox,47,Unknown,Operations,Mid-level,Unknown,12.0,78777.76,2.0,5,45.0,8,13,0,2008-10-01,Thomasmouth,1,Mid,Veteran (10y+),3.5
EMP0845,Daniel Randall,40,Male,Marketing,Mid-level,Bachelor,4.0,31523.36,3.0,5,88.0,19,24,0,2025-10-24,Juanbury,1,Entry,Growing (2-5y),4.0
EMP0847,Whitney Skinner,54,Non-binary,Operations,Junior,Bachelor,2.0,54814.11,4.0,2,17.0,20,7,1,2019-07-25,Lisamouth,1,Lower-Mid,New (<2y),3.0
EMP0848,Jared Mitchell,41,Female,Engineering,Manager,High School,18.0,71274.87,4.0,2,69.0,24,7,0,2020-10-01,New Randyborough,0,Mid,Veteran (10y+),3.0
EMP0849,Eric Freeman,33,Unknown,Engineering,Senior,Master,6.0,98289.28,3.0,3,81.0,23,21,0,2008-08-22,Anthonyside,0,Mid,Experienced (5-10y),3.0
EMP0850,Tracy Taylor,22,Female,Marketing,Manager,Bachelor,11.0,81531.67,2.0,2,115.0,19,21,0,2015-12-10,Simmonston,1,Mid,Veteran (10y+),2.0
EMP0851,Ashley Berry,47,Female,IT,Director,High School,14.0,83298.56,4.0,3,0.0,10,15,0,2018-09-02,South Joshua,1,Mid,Veteran (10y+),3.5
EMP0852,Eileen Elliott,35,Unknown,HR,Manager,Bachelor,4.0,94979.47,3.0,2,14.0,10,23,0,2019-12-07,New Michellefort,0,Mid,Growing (2-5y),2.5
EMP0853,Matthew Lynch,59,Female,Operations,Senior,High School,14.0,85719.77,3.0,3,47.0,6,9,0,2018-05-29,South David,0,Mid,Veteran (10y+),3.0
EMP0854,Ryan Preston,58,Female,Legal,Director,Master,7.0,66472.3,4.0,4,71.0,20,24,0,2013-02-06,South Crystal,1,Lower-Mid,Experienced (5-10y),4.0
EMP0855,Jennifer Perry,32,Male,IT,Director,PhD,9.0,70838.27,1.0,3,12.0,9,20,0,2016-09-26,Montgomeryberg,0,Mid,Experienced (5-10y),2.0
EMP0856,Kristina Simpson,57,Female,Legal,Senior,Master,15.0,80296.97,3.0,3,118.0,3,16,1,2022-04-02,New Theresaville,1,Mid,Veteran (10y+),3.0
EMP0857,Tricia Charles,34,Non-binary,Engineering,Manager,PhD,7.0,52611.1,3.0,4,42.0,4,0,0,2010-07-08,Kristenstad,1,Lower-Mid,Experienced (5-10y),3.5
EMP0858,Gina Ramos,24,Male,IT,Senior,PhD,0.0,99900.22,2.0,5,59.0,4,17,1,2017-08-25,East Mariofurt,1,Mid,New (<2y),3.5
EMP0859,David Turner,54,Male,Engineering,Mid-level,Unknown,11.0,82216.35,5.0,4,56.0,10,9,0,2015-08-29,Stephensmouth,0,Mid,Veteran (10y+),4.5
EMP0860,Dr. Steven Nguyen,27,Unknown,Marketing,Junior,Bachelor,4.0,76869.41,3.0,3,70.0,8,20,0,2023-01-02,New Dawnchester,0,Mid,Growing (2-5y),3.0
EMP0861,Bethany Flores,31,Unknown,Engineering,Senior,Unknown,2.0,104812.41,2.0,4,16.0,27,3,0,2009-11-15,New Geraldshire,1,Upper-Mid,New (<2y),3.0
EMP0862,Laura Murphy,26,Unknown,Finance,Director,High School,0.0,71997.16,3.0,2,49.0,15,0,0,2014-05-08,Andrewside,0,Mid,New (<2y),2.5
EMP0863,Lisa White,44,Female,Legal,Mid-level,High School,3.0,70439.48,4.0,2,31.0,8,3,0,2006-12-09,Mitchellmouth,0,Mid,Growing (2-5y),3.0
EMP0864,Dustin Phillips,31,Male,Engineering,Junior,High School,7.0,62884.28,3.0,3,21.0,21,3,0,2009-02-05,Port Amychester,0,Lower-Mid,Experienced (5-10y),3.0
EMP0865,Amanda Riley,23,Non-binary,Operations,Senior,Unknown,2.0,83576.68,3.0,4,54.0,29,3,0,2012-03-03,Port Shelby,0,Mid,New (<2y),3.5
EMP0866,Jennifer Harding,34,Non-binary,Marketing,Junior,Master,0.0,82711.25,1.0,2,114.0,3,16,0,2017-06-24,Seanmouth,0,Mid,New (<2y),1.5
EMP0867,Sara Walker,61,Female,IT,Manager,Unknown,1.0,58342.89,1.0,1,56.0,1,8,1,2017-05-25,Michellefort,0,Lower-Mid,New (<2y),1.0
EMP0868,James Miller,23,Male,Engineering,Director,Unknown,10.0,70557.65,3.0,2,12.0,13,18,0,2006-10-02,North Christopherton,1,Mid,Experienced (5-10y),2.5
EMP0870,Lisa Caldwell,22,Unknown,Engineering,Director,Master,13.0,57378.29,5.0,4,86.0,17,3,0,2012-03-18,Brownmouth,0,Lower-Mid,Veteran (10y+),4.5
EMP0871,Heather Moore DVM,58,Female,Operations,Mid-level,Master,6.0,31752.55,2.0,2,61.0,20,4,0,2014-03-06,New Jeremyville,0,Entry,Experienced (5-10y),2.0
EMP0873,Suzanne Wilson,38,Male,Marketing,Junior,Unknown,8.0,32444.67,5.0,3,28.0,10,22,0,2021-04-25,North Matthew,0,Entry,Experienced (5-10y),4.0
EMP0874,Angelica Wallace,30,Male,Marketing,Mid-level,Bachelor,15.0,63429.61,3.0,4,21.0,20,15,0,2008-10-31,South Heatherburgh,1,Lower-Mid,Veteran (10y+),3.5
EMP0875,Amber Miller,32,Female,HR,Mid-level,PhD,12.0,59682.63,4.0,2,64.0,17,21,1,2016-06-18,East Sarahberg,1,Lower-Mid,Veteran (10y+),3.0
EMP0876,Joe Mueller,36,Unknown,Marketing,Senior,PhD,8.0,101297.38,2.0,5,28.0,11,4,0,2010-04-23,North Paulton,0,Upper-Mid,Experienced (5-10y),3.5
EMP0878,Linda Bray,59,Male,Legal,Junior,High School,3.0,55970.34,4.0,4,4.0,8,15,0,2023-05-24,Carlosshire,0,Lower-Mid,Growing (2-5y),4.0
EMP0879,Jamie Turner,56,Unknown,Legal,Mid-level,Master,9.0,65461.9,5.0,1,34.0,19,0,0,2024-06-15,Phillipstad,1,Lower-Mid,Experienced (5-10y),3.0
EMP0880,Lisa Sanchez,51,Non-binary,Engineering,Director,Bachelor,11.0,60496.41,4.0,3,118.0,27,22,0,2016-10-05,South Paulstad,1,Lower-Mid,Veteran (10y+),3.5
EMP0881,Michelle Houston,52,Female,Legal,Manager,PhD,16.0,109231.37,3.0,3,73.0,25,5,0,2018-10-30,Timothystad,1,Upper-Mid,Veteran (10y+),3.0
EMP0882,Amanda Wells,26,Unknown,HR,Senior,Unknown,13.0,46535.82,5.0,3,82.0,17,10,0,2025-02-23,Port Morgan,0,Lower-Mid,Veteran (10y+),4.0
EMP0883,Jordan Garcia,35,Female,Finance,Mid-level,High School,13.0,65514.89,3.0,1,100.0,18,15,0,2015-07-16,Crystalfort,1,Lower-Mid,Veteran (10y+),2.0
EMP0884,Philip Zimmerman,32,Non-binary,Marketing,Mid-level,Unknown,1.0,83301.63,3.0,4,70.0,2,4,0,2019-02-13,North Mary,0,Mid,New (<2y),3.5
EMP0885,David Heath,30,Non-binary,Engineering,Mid-level,High School,19.0,97029.58,4.0,2,45.0,8,15,0,2011-11-18,Caldwellshire,0,Mid,Veteran (10y+),3.0
EMP0886,Jimmy Sharp,55,Non-binary,IT,Director,Unknown,10.0,65493.96,4.0,4,34.0,3,6,0,2014-12-15,Ronaldside,1,Lower-Mid,Experienced (5-10y),4.0
EMP0887,Adrian Church,33,Non-binary,Engineering,Senior,Master,15.0,27047.51,5.0,4,44.0,16,18,0,2015-11-23,East Elizabeth,1,Entry,Veteran (10y+),4.5
EMP0888,Melissa Gordon,56,Male,Engineering,Senior,Master,18.0,71247.39,3.0,4,12.0,16,0,0,2014-10-20,Olsonfurt,0,Mid,Veteran (10y+),3.5
EMP0889,Mallory Haynes,56,Female,Engineering,Director,High School,5.0,108800.71,4.0,4,9.0,22,8,0,2015-11-11,Port James,0,Upper-Mid,Growing (2-5y),4.0
EMP0890,Melissa Fox,22,Non-binary,Engineering,Junior,Unknown,18.0,82054.69,4.0,4,65.0,22,17,1,2021-11-28,Matthewmouth,0,Mid,Veteran (10y+),4.0
EMP0891,Samantha Ruiz,61,Male,HR,Senior,Master,4.0,80910.45,2.0,3,69.0,1,12,1,2019-03-17,Lesterchester,0,Mid,Growing (2-5y),2.5
EMP0892,Andrew Clark,43,Male,Legal,Director,Unknown,3.0,48424.55,3.0,4,71.0,8,14,0,2014-06-05,Kathyhaven,0,Lower-Mid,Growing (2-5y),3.5
EMP0894,Heather Gonzales,29,Female,Engineering,Mid-level,Master,3.0,75451.04,3.0,4,24.0,4,23,0,2009-02-02,Tuckertown,1,Mid,Growing (2-5y),3.5
EMP0896,Robert Stone,58,Female,HR,Mid-level,PhD,9.0,94534.06,4.0,3,59.0,14,8,0,2012-02-20,East Richard,1,Mid,Experienced (5-10y),3.5
EMP0898,Lindsey Martinez,51,Unknown,Engineering,Director,PhD,4.0,74383.57,5.0,3,39.0,18,15,0,2007-08-12,Brianstad,1,Mid,Growing (2-5y),4.0
EMP0900,Janet Campbell,42,Male,Legal,Mid-level,Master,7.0,65154.95,4.0,5,45.0,2,21,0,2006-09-30,Shelbystad,0,Lower-Mid,Experienced (5-10y),4.5
EMP0901,Mr. Joseph Hernandez,58,Female,Marketing,Manager,PhD,6.0,45353.49,3.0,3,22.0,5,22,0,2016-12-14,Westfurt,1,Lower-Mid,Experienced (5-10y),3.0
EMP0904,David Castro,35,Female,IT,Junior,High School,13.0,116028.99,5.0,2,85.0,12,13,0,2011-02-02,Bensontown,1,Upper-Mid,Veteran (10y+),3.5
EMP0905,Alicia Davis,47,Female,Marketing,Mid-level,PhD,3.0,103236.84,3.0,2,12.0,26,6,0,2025-02-18,Brownborough,0,Upper-Mid,Growing (2-5y),2.5
EMP0906,Lisa Guzman,25,Unknown,Operations,Director,High School,12.0,92042.27,3.0,4,20.0,12,19,0,2024-03-13,North Stephanie,1,Mid,Veteran (10y+),3.5
EMP0907,Emily Floyd,46,Unknown,Marketing,Mid-level,Master,19.0,64646.97,4.0,4,0.0,26,15,0,2008-08-17,Warnerton,0,Lower-Mid,Veteran (10y+),4.0
EMP0908,Jennifer Mclaughlin,46,Male,Legal,Junior,High School,16.0,95147.26,3.0,5,18.0,10,20,0,2008-02-04,Robertview,1,Mid,Veteran (10y+),4.0
EMP0909,Timothy Lee,39,Male,Engineering,Director,PhD,6.0,105596.33,4.0,3,59.0,4,7,0,2021-05-10,South Aliciaborough,0,Upper-Mid,Experienced (5-10y),3.5
EMP0910,Johnathan Lawson,61,Non-binary,Engineering,Manager,Bachelor,3.0,78420.55,3.0,2,32.0,0,3,0,2019-12-10,West Robertland,0,Mid,Growing (2-5y),2.5
EMP0911,Scott Ramos,29,Female,Engineering,Junior,Bachelor,13.0,45391.0,4.0,3,3.0,8,19,0,2023-03-30,West Megan,0,Lower-Mid,Veteran (10y+),3.5
EMP0913,Victor Douglas,61,Female,Marketing,Director,PhD,4.0,117567.41,2.0,3,2.0,21,14,0,2019-04-08,Lake Brianbury,0,Upper-Mid,Growing (2-5y),2.5
EMP0914,Rebecca Chambers,35,Female,Operations,Mid-level,Master,15.0,73131.4,3.0,4,90.0,0,4,0,2015-10-16,Shirleymouth,1,Mid,Veteran (10y+),3.5
EMP0916,Craig Wilson,59,Female,Engineering,Senior,Unknown,3.0,38276.91,2.0,4,104.0,14,5,0,2009-06-17,Cynthiatown,1,Entry,Growing (2-5y),3.0
EMP0917,Brandy Fuller,54,Male,Legal,Mid-level,High School,1.0,64388.78,3.0,3,98.0,25,4,0,2017-05-28,Port Marybury,1,Lower-Mid,New (<2y),3.0
EMP0918,Carol Sandoval,44,Non-binary,Legal,Senior,Master,17.0,100895.63,3.0,4,27.0,20,16,0,2014-03-01,Chaseshire,0,Upper-Mid,Veteran (10y+),3.5
EMP0919,Benjamin Brown,36,Unknown,Marketing,Junior,Bachelor,18.0,68171.94,2.0,2,69.0,25,6,0,2007-09-27,Smithside,0,Lower-Mid,Veteran (10y+),2.0
EMP0920,Roger Brooks,54,Male,IT,Junior,Master,18.0,101360.79,4.0,3,69.0,22,5,0,2007-09-15,Flynnton,1,Upper-Mid,Veteran (10y+),3.5
EMP0921,Monica Hunt,46,Male,Marketing,Mid-level,High School,16.0,61845.94,5.0,2,54.0,29,1,0,2024-05-04,Jasonville,1,Lower-Mid,Veteran (10y+),3.5
EMP0922,Barbara Winters,38,Non-binary,Operations,Director,PhD,13.0,25892.69,2.0,5,56.0,9,10,0,2022-10-03,West Matthewberg,1,Entry,Veteran (10y+),3.5
EMP0923,Richard Wilson,54,Unknown,Engineering,Mid-level,Master,18.0,62710.97,4.0,4,107.0,7,6,0,2007-12-31,Hillborough,0,Lower-Mid,Veteran (10y+),4.0
